date_stolen,make_name,make_type,vehicle_type,model_year,vehicle_color,region,population,population_density
2/11/2022,Mitsubishi,Standard,Saloon,1997,Silver,Auckland,1695200,343.09
2/11/2022,Mazda,Standard,Stationwagon,2000,White,Gisborne,52100,6.21
2/11/2022,Mazda,Standard,Saloon,2005,Black,Wellington,543500,67.52
2/11/2022,Holden,Standard,Stationwagon,2010,Black,Gisborne,52100,6.21
2/11/2022,Toyota,Standard,Stationwagon,2003,Silver,Bay of Plenty,347700,28.8
2/11/2022,Toyota,Standard,Stationwagon,2011,Silver,Auckland,1695200,343.09
2/11/2022,Toyota,Standard,Stationwagon,2002,Silver,Auckland,1695200,343.09
2/11/2022,Mazda,Standard,Stationwagon,2003,Silver,Auckland,1695200,343.09
2/11/2022,Ford,Standard,Utility,2006,Grey,Bay of Plenty,347700,28.8
2/11/2022,Holden,Standard,Saloon,2006,Gold,Canterbury,655000,14.72
2/11/2022,Holden,Standard,Saloon,2005,Blue,Waikato,513800,21.5
2/11/2022,Mercedes-Benz,Luxury,Stationwagon,2001,Blue,Waikato,513800,21.5
2/11/2022,Toyota,Standard,Saloon,1998,Grey,Manawatū-Whanganui,258200,11.62
2/11/2022,Toyota,Standard,Stationwagon,2004,White,Auckland,1695200,343.09
2/11/2022,Mitsubishi,Standard,Stationwagon,2008,Grey,Canterbury,655000,14.72
2/11/2022,Mazda,Standard,Saloon,2008,Red,Wellington,543500,67.52
2/11/2022,Nissan,Standard,Hatchback,2010,Silver,Auckland,1695200,343.09
2/11/2022,Toyota,Standard,Hatchback,1990,Grey,Canterbury,655000,14.72
2/12/2022,Trailer,Standard,Boat Trailer,2019,Silver,Auckland,1695200,343.09
2/12/2022,Honda,Standard,Moped,2015,Blue,Auckland,1695200,343.09
2/12/2022,Subaru,Standard,Saloon,1996,White,Bay of Plenty,347700,28.8
2/12/2022,Mitsubishi,Standard,Hatchback,2003,Silver,Auckland,1695200,343.09
2/12/2022,Toyota,Standard,Stationwagon,1994,Red,Bay of Plenty,347700,28.8
2/12/2022,Isuzu,Standard,Other Truck,1994,White,Auckland,1695200,343.09
2/12/2022,Toyota,Standard,Light Van,1999,White,Auckland,1695200,343.09
2/12/2022,Subaru,Standard,Stationwagon,1997,White,Gisborne,52100,6.21
2/12/2022,Toyota,Standard,Stationwagon,2009,Grey,Canterbury,655000,14.72
2/12/2022,Mitsubishi,Standard,Stationwagon,2010,White,Auckland,1695200,343.09
2/12/2022,Mazda,Standard,Saloon,2003,Green,Canterbury,655000,14.72
2/12/2022,Mazda,Standard,Hatchback,2005,Blue,Auckland,1695200,343.09
2/12/2022,Mazda,Standard,Hatchback,2003,Gold,Wellington,543500,67.52
2/12/2022,Holden,Standard,Saloon,1972,Blue,Gisborne,52100,6.21
2/12/2022,Nissan,Standard,Saloon,2006,White,Auckland,1695200,343.09
2/12/2022,Ford,Standard,Saloon,2002,Silver,Canterbury,655000,14.72
2/12/2022,Toyota,Standard,Hatchback,2013,White,Auckland,1695200,343.09
2/12/2022,Nissan,Standard,Saloon,2006,White,Otago,246000,7.89
2/12/2022,Nissan,Standard,Saloon,2008,Grey,Auckland,1695200,343.09
2/12/2022,Land Rover,Luxury,Stationwagon,2020,Silver,Auckland,1695200,343.09
2/12/2022,Trailer,Standard,Caravan,1994,Yellow,Auckland,1695200,343.09
2/12/2022,BMW,Luxury,Saloon,2009,Silver,Auckland,1695200,343.09
2/12/2022,Toyota,Standard,Saloon,1999,Silver,Auckland,1695200,343.09
2/12/2022,Trailer,Standard,Trailer - Heavy,2011,Silver,Canterbury,655000,14.72
2/12/2022,Toyota,Standard,Hatchback,1997,Green,Auckland,1695200,343.09
2/13/2022,Trailer,Standard,Boat Trailer,2021,Silver,Auckland,1695200,343.09
2/13/2022,KTM,Standard,Roadbike,2002,Orange,Northland,201500,16.11
2/13/2022,Trailer,Standard,Boat Trailer,2020,Silver,Canterbury,655000,14.72
2/13/2022,Yamaha,Standard,Roadbike,1993,White,Northland,201500,16.11
2/13/2022,KTM,Standard,Roadbike,2004,Orange,Northland,201500,16.11
2/13/2022,Yamaha,Standard,Roadbike,2005,White,Auckland,1695200,343.09
2/13/2022,Suzuki,Standard,Roadbike,2018,Black,Wellington,543500,67.52
2/13/2022,Mazda,Standard,Utility,2003,Silver,Auckland,1695200,343.09
2/13/2022,Suzuki,Standard,Roadbike,2005,Black,Wellington,543500,67.52
2/13/2022,Honda,Standard,Stationwagon,1998,Silver,Canterbury,655000,14.72
2/13/2022,Toyota,Standard,Stationwagon,1996,Silver,Canterbury,655000,14.72
2/13/2022,Holden,Standard,Stationwagon,2010,Black,Auckland,1695200,343.09
2/13/2022,Nissan,Standard,Cab and Chassis Only,2011,Silver,Northland,201500,16.11
2/13/2022,Ford,Standard,Utility,2012,White,Bay of Plenty,347700,28.8
2/13/2022,Toyota,Standard,Saloon,2005,Silver,Bay of Plenty,347700,28.8
2/13/2022,Ford,Standard,Utility,2006,Silver,Bay of Plenty,347700,28.8
2/13/2022,Mazda,Standard,Hatchback,2004,Blue,Auckland,1695200,343.09
2/13/2022,Honda,Standard,Stationwagon,2007,Brown,Wellington,543500,67.52
2/13/2022,Mazda,Standard,Saloon,2007,Silver,Auckland,1695200,343.09
2/13/2022,Toyota,Standard,Stationwagon,2006,Silver,Gisborne,52100,6.21
2/13/2022,Volkswagen,Standard,Hatchback,2005,Black,Auckland,1695200,343.09
2/13/2022,Mahindra,Standard,Stationwagon,2020,Purple,Auckland,1695200,343.09
2/13/2022,Caravan,Standard,Caravan,2005,White,Canterbury,655000,14.72
2/13/2022,Subaru,Standard,Stationwagon,1997,Green,Hawke's Bay,182700,12.92
2/14/2022,Trailer,Standard,Trailer,2022,Black,Auckland,1695200,343.09
2/14/2022,Trailer,Standard,Trailer,2019,Grey,Nelson,54500,129.15
2/14/2022,Mazda,Standard,Saloon,1993,Blue,Waikato,513800,21.5
2/14/2022,Trailer,Standard,Trailer,2017,Silver,Auckland,1695200,343.09
2/14/2022,Homebuilt,Standard,Trailer,1997,Silver,Bay of Plenty,347700,28.8
2/14/2022,Trailer,Standard,Trailer,2017,Silver,Auckland,1695200,343.09
2/14/2022,Trailer,Standard,Trailer - Heavy,2021,Silver,Auckland,1695200,343.09
2/14/2022,Mitsubishi,Standard,Stationwagon,2001,Silver,Auckland,1695200,343.09
2/14/2022,Ford,Standard,Utility,2002,White,Gisborne,52100,6.21
2/14/2022,Suzuki,Standard,Roadbike,2022,Silver,Auckland,1695200,343.09
2/14/2022,ADLY,Standard,Moped,2020,Black,Auckland,1695200,343.09
2/14/2022,TNT Motor,Standard,Moped,2021,Black,Wellington,543500,67.52
2/14/2022,Daihatsu,Standard,Hatchback,2008,Blue,Auckland,1695200,343.09
2/14/2022,Mazda,Standard,Hatchback,2006,Silver,Auckland,1695200,343.09
2/14/2022,Holden,Standard,Stationwagon,2010,Black,Hawke's Bay,182700,12.92
2/14/2022,Nissan,Standard,Saloon,2006,White,Waikato,513800,21.5
2/14/2022,Toyota,Standard,Saloon,2004,Blue,Auckland,1695200,343.09
2/14/2022,Mitsubishi,Standard,Utility,2001,White,Taranaki,127300,17.55
2/14/2022,Trailer,Standard,Boat Trailer,2007,Grey,Auckland,1695200,343.09
2/14/2022,Ford,Standard,Utility,2000,Cream,Bay of Plenty,347700,28.8
2/14/2022,Nissan,Standard,Stationwagon,2012,Black,Wellington,543500,67.52
2/14/2022,Toyota,Standard,Stationwagon,2007,Black,Wellington,543500,67.52
2/14/2022,Nissan,Standard,Saloon,2011,Silver,Waikato,513800,21.5
2/14/2022,Subaru,Standard,Saloon,2002,Blue,Wellington,543500,67.52
2/14/2022,Subaru,Standard,Saloon,2011,Silver,Auckland,1695200,343.09
2/14/2022,Toyota,Standard,Saloon,2006,Black,Auckland,1695200,343.09
2/14/2022,Toyota,Standard,Stationwagon,1994,Blue,Canterbury,655000,14.72
2/14/2022,Trailer,Standard,Trailer,2009,Silver,Canterbury,655000,14.72
2/14/2022,Trailer,Standard,Trailer,2000,Red,Taranaki,127300,17.55
2/14/2022,Toyota,Standard,Stationwagon,1989,Red,Auckland,1695200,343.09
2/14/2022,Mitsubishi,Standard,Saloon,1995,Blue,Auckland,1695200,343.09
2/15/2022,Trailer,Standard,Boat Trailer,2017,Grey,Bay of Plenty,347700,28.8
2/15/2022,Kawasaki,Standard,Roadbike,1999,Green,Bay of Plenty,347700,28.8
2/15/2022,Trailer,Standard,Trailer,2021,Silver,Auckland,1695200,343.09
2/15/2022,Trailer,Standard,Trailer,2021,Silver,Taranaki,127300,17.55
2/15/2022,Nissan,Standard,Utility,2001,Silver,Northland,201500,16.11
2/15/2022,Yamaha,Standard,Roadbike,2016,Red,Auckland,1695200,343.09
2/15/2022,Forza,Standard,Moped,2021,Black,Auckland,1695200,343.09
2/15/2022,BMW,Luxury,Saloon,2000,Blue,Canterbury,655000,14.72
2/15/2022,Nissan,Standard,Stationwagon,1998,Red,Auckland,1695200,343.09
2/15/2022,Subaru,Standard,Stationwagon,2002,Silver,Wellington,543500,67.52
2/15/2022,Mercedes-Benz,Luxury,Stationwagon,2000,Silver,Canterbury,655000,14.72
2/15/2022,Mazda,Standard,Saloon,2002,Grey,Auckland,1695200,343.09
2/15/2022,Toyota,Standard,Stationwagon,1998,White,Auckland,1695200,343.09
2/15/2022,Toyota,Standard,Light Van,2009,Yellow,Auckland,1695200,343.09
2/15/2022,Toyota,Standard,Stationwagon,2008,Silver,Gisborne,52100,6.21
2/15/2022,Volvo,Luxury,Stationwagon,2007,Silver,Auckland,1695200,343.09
2/15/2022,Holden,Standard,Saloon,2006,Silver,Canterbury,655000,14.72
2/15/2022,Trailer,Standard,Trailer,2011,Silver,Bay of Plenty,347700,28.8
2/15/2022,Mitsubishi,Standard,Utility,1996,White,Auckland,1695200,343.09
2/15/2022,Nissan,Standard,Stationwagon,2006,White,Waikato,513800,21.5
2/15/2022,Ford,Standard,Utility,2000,Red,Wellington,543500,67.52
2/15/2022,Nissan,Standard,Saloon,1995,Green,Bay of Plenty,347700,28.8
2/16/2022,Trailer,Standard,Trailer,1962,Green,Canterbury,655000,14.72
2/16/2022,Trailer,Standard,Trailer,1981,Grey,Auckland,1695200,343.09
2/16/2022,Trailer,Standard,Trailer,2019,Silver,Canterbury,655000,14.72
2/16/2022,Briford,Standard,Trailer,2019,Silver,Canterbury,655000,14.72
2/16/2022,Honda,Standard,Roadbike,1985,White,Auckland,1695200,343.09
2/16/2022,Suzuki,Standard,Roadbike,2019,White,Wellington,543500,67.52
2/16/2022,TNT Motor,Standard,Moped,2018,Black,Wellington,543500,67.52
2/16/2022,Daihatsu,Standard,Hatchback,2004,Gold,Nelson,54500,129.15
2/16/2022,Toyota,Standard,Stationwagon,1996,Blue,Canterbury,655000,14.72
2/16/2022,Ford,Standard,Utility,2005,Grey,Bay of Plenty,347700,28.8
2/16/2022,BMW,Luxury,Stationwagon,2007,Silver,Bay of Plenty,347700,28.8
2/16/2022,Mazda,Standard,Hatchback,2007,Black,Northland,201500,16.11
2/16/2022,Nissan,Standard,Light Van,2004,White,Auckland,1695200,343.09
2/16/2022,Nissan,Standard,Saloon,2006,Silver,Canterbury,655000,14.72
2/16/2022,Mitsubishi,Standard,Stationwagon,1998,Silver,Auckland,1695200,343.09
2/16/2022,Mazda,Standard,Saloon,2007,White,Canterbury,655000,14.72
2/16/2022,Honda,Standard,Stationwagon,1995,Red,Auckland,1695200,343.09
2/16/2022,Toyota,Standard,Hatchback,2004,Silver,Canterbury,655000,14.72
2/16/2022,Mitsubishi,Standard,Saloon,2001,Black,Canterbury,655000,14.72
2/16/2022,Trailer,Standard,Trailer - Heavy,2010,Green,Auckland,1695200,343.09
2/16/2022,Toyota,Standard,Hatchback,1997,Silver,Auckland,1695200,343.09
2/16/2022,Toyota,Standard,Saloon,1998,Green,Canterbury,655000,14.72
2/16/2022,Holden,Standard,Saloon,1999,Green,Taranaki,127300,17.55
2/17/2022,Trailer,Standard,Trailer,2018,Grey,Waikato,513800,21.5
2/17/2022,Yamaha,Standard,Roadbike,2005,Grey,Auckland,1695200,343.09
2/17/2022,Trailer,Standard,Trailer,2020,Silver,Manawatū-Whanganui,258200,11.62
2/17/2022,Trailer,Standard,Trailer,1985,White,Waikato,513800,21.5
2/17/2022,Toyota,Standard,Saloon,1991,Green,Auckland,1695200,343.09
2/17/2022,TNT Motor,Standard,Moped,2018,Red,Bay of Plenty,347700,28.8
2/17/2022,Kia,Standard,Light Van,2004,White,Auckland,1695200,343.09
2/17/2022,Subaru,Standard,Stationwagon,1996,Red,Northland,201500,16.11
2/17/2022,Vespa,Standard,Roadbike,2019,Brown,Auckland,1695200,343.09
2/17/2022,Suzuki,Standard,Roadbike,2020,Silver,Wellington,543500,67.52
2/17/2022,Ford,Standard,Stationwagon,2005,Gold,Waikato,513800,21.5
2/17/2022,Mazda,Standard,Stationwagon,1999,White,Hawke's Bay,182700,12.92
2/17/2022,Honda,Standard,Stationwagon,1996,Blue,Auckland,1695200,343.09
2/17/2022,Mazda,Standard,Stationwagon,2009,Blue,Bay of Plenty,347700,28.8
2/17/2022,Toyota,Standard,Saloon,2002,Silver,Auckland,1695200,343.09
2/17/2022,Nissan,Standard,Hatchback,2002,Orange,Wellington,543500,67.52
2/17/2022,Mazda,Standard,Hatchback,2004,Silver,Taranaki,127300,17.55
2/17/2022,Mazda,Standard,Hatchback,2002,Orange,Auckland,1695200,343.09
2/17/2022,Honda,Standard,Saloon,2006,Red,Wellington,543500,67.52
2/17/2022,Reid,Standard,Trailer - Heavy,2006,Silver,Canterbury,655000,14.72
2/17/2022,Nissan,Standard,Hatchback,2005,Gold,Auckland,1695200,343.09
2/17/2022,Nissan,Standard,Hatchback,2005,Gold,Gisborne,52100,6.21
2/17/2022,Holden,Standard,Stationwagon,2007,Silver,Otago,246000,7.89
2/17/2022,Toyota,Standard,Hatchback,2010,White,Auckland,1695200,343.09
2/17/2022,Mazda,Standard,Saloon,2004,Blue,Auckland,1695200,343.09
2/17/2022,Nissan,Standard,Saloon,2008,Black,Auckland,1695200,343.09
2/17/2022,Honda,Standard,Saloon,1992,Red,Manawatū-Whanganui,258200,11.62
2/17/2022,Mitsubishi,Standard,Stationwagon,1994,Green,Auckland,1695200,343.09
2/17/2022,Trailer,Standard,Trailer,2013,Silver,Auckland,1695200,343.09
2/17/2022,Ford,Standard,Utility,1999,White,Canterbury,655000,14.72
2/18/2022,Pinto,Standard,Trailer,2015,Silver,Waikato,513800,21.5
2/18/2022,Trailer,Standard,Trailer,2017,Silver,Waikato,513800,21.5
2/18/2022,Nissan,Standard,Saloon,1997,Blue,Hawke's Bay,182700,12.92
2/18/2022,Hyosung,Standard,Roadbike,2010,White,Hawke's Bay,182700,12.92
2/18/2022,Ford,Standard,Utility,2004,Grey,Hawke's Bay,182700,12.92
2/18/2022,Holden,Standard,Utility,2006,Silver,Nelson,54500,129.15
2/18/2022,Honda,Standard,Stationwagon,1996,Silver,Auckland,1695200,343.09
2/18/2022,Homebuilt,Standard,Trailer,2000,Grey,Waikato,513800,21.5
2/18/2022,Nissan,Standard,Light Van,2005,White,Waikato,513800,21.5
2/18/2022,Ford,Standard,Stationwagon,2010,White,Canterbury,655000,14.72
2/18/2022,Nissan,Standard,Saloon,2006,Silver,Auckland,1695200,343.09
2/18/2022,Mitsubishi,Standard,Stationwagon,2012,Red,Auckland,1695200,343.09
2/18/2022,Great Wall,Standard,Utility,2013,Black,Waikato,513800,21.5
2/18/2022,Trailer,Standard,Trailer,2007,Silver,Auckland,1695200,343.09
2/18/2022,Mitsubishi,Standard,Stationwagon,1998,White,Nelson,54500,129.15
2/18/2022,Mitsubishi,Standard,Stationwagon,2007,Silver,Gisborne,52100,6.21
2/18/2022,Ford,Standard,Hatchback,2018,Black,Auckland,1695200,343.09
2/18/2022,Honda,Standard,Hatchback,2008,Blue,Manawatū-Whanganui,258200,11.62
2/18/2022,Toyota,Standard,Stationwagon,2014,Blue,Manawatū-Whanganui,258200,11.62
2/18/2022,Mercedes-Benz,Luxury,Utility,2020,Black,Auckland,1695200,343.09
2/18/2022,Mazda,Standard,Saloon,1991,Red,Bay of Plenty,347700,28.8
2/18/2022,Nissan,Standard,Stationwagon,2007,Black,Gisborne,52100,6.21
2/19/2022,Trailer,Standard,Trailer,2015,Silver,Canterbury,655000,14.72
2/19/2022,Trailer,Standard,Trailer,1998,Silver,Hawke's Bay,182700,12.92
2/19/2022,Yamaha,Standard,Roadbike,2004,Silver,Canterbury,655000,14.72
2/19/2022,TNT Motor,Standard,Moped,2015,White,Auckland,1695200,343.09
2/19/2022,Toyota,Standard,Stationwagon,1994,Green,Gisborne,52100,6.21
2/19/2022,Toyota,Standard,Stationwagon,1996,Black,Bay of Plenty,347700,28.8
2/19/2022,Hyundai,Standard,Saloon,2006,Silver,Auckland,1695200,343.09
2/19/2022,Subaru,Standard,Stationwagon,1996,Silver,Gisborne,52100,6.21
2/19/2022,Mitsubishi,Standard,Stationwagon,2001,Silver,Wellington,543500,67.52
2/19/2022,Mitsubishi,Standard,Utility,2006,White,Waikato,513800,21.5
2/19/2022,Honda,Standard,Saloon,2007,Gold,Auckland,1695200,343.09
2/19/2022,BMW,Luxury,Hatchback,2005,Red,Canterbury,655000,14.72
2/19/2022,Honda,Standard,Hatchback,2014,Silver,Wellington,543500,67.52
2/19/2022,Mazda,Standard,Hatchback,2009,Grey,Waikato,513800,21.5
2/19/2022,Mazda,Standard,Utility,2002,White,Hawke's Bay,182700,12.92
2/19/2022,Nissan,Standard,Sports Car,2005,White,Waikato,513800,21.5
2/19/2022,Toyota,Standard,Light Van,2010,White,Auckland,1695200,343.09
2/19/2022,Mazda,Standard,Saloon,2006,Silver,Waikato,513800,21.5
2/19/2022,Toyota,Standard,Stationwagon,2000,White,Auckland,1695200,343.09
2/19/2022,Subaru,Standard,Saloon,2000,Black,Bay of Plenty,347700,28.8
2/19/2022,Ford,Standard,Utility,2016,White,Auckland,1695200,343.09
2/19/2022,Isuzu,Standard,Flat Deck Truck,1990,White,Nelson,54500,129.15
2/19/2022,Trailer,Standard,Trailer,2014,Silver,Canterbury,655000,14.72
2/19/2022,Trailer,Standard,Trailer,2014,Silver,Manawatū-Whanganui,258200,11.62
2/20/2022,Trailer,Standard,Trailer - Heavy,2021,Silver,Northland,201500,16.11
2/20/2022,Buell,Standard,Roadbike,2006,Black,Auckland,1695200,343.09
2/20/2022,Toyota,Standard,Light Van,2002,White,Wellington,543500,67.52
2/20/2022,Yamaha,Standard,Roadbike,2020,Cream,Northland,201500,16.11
2/20/2022,Honda,Standard,Roadbike,2002,Blue,Bay of Plenty,347700,28.8
2/20/2022,Yamaha,Standard,Roadbike,2021,Black,Manawatū-Whanganui,258200,11.62
2/20/2022,Ford,Standard,Utility,2006,Silver,Canterbury,655000,14.72
2/20/2022,BMW,Luxury,Stationwagon,2010,White,Waikato,513800,21.5
2/20/2022,Mitsubishi,Standard,Utility,1999,Green,Manawatū-Whanganui,258200,11.62
2/20/2022,Toyota,Standard,Hatchback,2008,Blue,Auckland,1695200,343.09
2/20/2022,Volkswagen,Standard,Stationwagon,2008,Black,Auckland,1695200,343.09
2/20/2022,Mitsubishi,Standard,Utility,2013,Grey,Northland,201500,16.11
2/20/2022,Nissan,Standard,Utility,2017,Black,Auckland,1695200,343.09
2/20/2022,Toyota,Standard,Saloon,2011,Blue,Bay of Plenty,347700,28.8
2/20/2022,Toyota,Standard,Hatchback,2009,White,Auckland,1695200,343.09
2/20/2022,Suzuki,Standard,Hatchback,2007,Red,Manawatū-Whanganui,258200,11.62
2/20/2022,Nissan,Standard,Hatchback,2008,Silver,Auckland,1695200,343.09
2/20/2022,Mazda,Standard,Saloon,2002,Yellow,Taranaki,127300,17.55
2/20/2022,Volkswagen,Standard,Hatchback,2010,Red,Auckland,1695200,343.09
2/20/2022,Hyundai,Standard,Stationwagon,2012,Grey,Auckland,1695200,343.09
2/20/2022,Holden,Standard,Utility,2003,Black,Waikato,513800,21.5
2/21/2022,Trailer,Standard,Boat Trailer,2021,Silver,Auckland,1695200,343.09
2/21/2022,Briford,Standard,Trailer,1999,Silver,Canterbury,655000,14.72
2/21/2022,Trailer,Standard,Trailer,2021,Grey,Auckland,1695200,343.09
2/21/2022,Moped,Standard,Moped,2007,Black,Auckland,1695200,343.09
2/21/2022,Ford,Standard,Saloon,1963,Blue,Wellington,543500,67.52
2/21/2022,Steelbro,Standard,Trailer - Heavy,2003,Blue,Canterbury,655000,14.72
2/21/2022,Mercedes-Benz,Luxury,Saloon,1999,Silver,Waikato,513800,21.5
2/21/2022,Ford,Standard,Saloon,2004,Silver,Northland,201500,16.11
2/21/2022,Vespa,Standard,Moped,2018,White,Northland,201500,16.11
2/21/2022,Yamaha,Standard,Roadbike,2016,Red,Auckland,1695200,343.09
2/21/2022,Holden,Standard,Utility,2004,Grey,Northland,201500,16.11
2/21/2022,Ford,Standard,Utility,2006,White,Hawke's Bay,182700,12.92
2/21/2022,Toyota,Standard,Light Van,2000,White,Wellington,543500,67.52
2/21/2022,Subaru,Standard,Stationwagon,2000,Red,Northland,201500,16.11
2/21/2022,Honda,Standard,Stationwagon,1997,Silver,Manawatū-Whanganui,258200,11.62
2/21/2022,Toyota,Standard,Utility,2007,Silver,Bay of Plenty,347700,28.8
2/21/2022,Toyota,Standard,Stationwagon,2004,White,Auckland,1695200,343.09
2/21/2022,Subaru,Standard,Stationwagon,2003,Gold,Otago,246000,7.89
2/21/2022,Mitsubishi,Standard,Stationwagon,2007,Black,Canterbury,655000,14.72
2/21/2022,Mercedes-Benz,Luxury,Saloon,1999,Black,Taranaki,127300,17.55
2/21/2022,Mitsubishi,Standard,Stationwagon,2005,Blue,Canterbury,655000,14.72
2/21/2022,FOTON,Standard,Utility,2019,Silver,Taranaki,127300,17.55
2/21/2022,Holden,Standard,Saloon,2005,Red,Canterbury,655000,14.72
2/21/2022,Toyota,Standard,Saloon,2010,White,Canterbury,655000,14.72
2/21/2022,BMW,Luxury,Saloon,2007,White,Auckland,1695200,343.09
2/21/2022,Trailer,Standard,Trailer,2011,Silver,Waikato,513800,21.5
2/21/2022,Caravan,Standard,Caravan,1991,Cream,Auckland,1695200,343.09
2/21/2022,Ford,Standard,Saloon,1999,Red,Bay of Plenty,347700,28.8
2/21/2022,Toyota,Standard,Stationwagon,1994,Blue,Auckland,1695200,343.09
2/22/2022,Trailer,Standard,Boat Trailer,2001,Silver,Wellington,543500,67.52
2/22/2022,Trailer,Standard,Boat Trailer,2008,Silver,Bay of Plenty,347700,28.8
2/22/2022,Trailer,Standard,Trailer - Heavy,1985,Blue,Waikato,513800,21.5
2/22/2022,Trailer,Standard,Trailer,1980,Grey,Manawatū-Whanganui,258200,11.62
2/22/2022,Trailer,Standard,Trailer,2017,Silver,Canterbury,655000,14.72
2/22/2022,Factory Built,Standard,Trailer,2021,Silver,Hawke's Bay,182700,12.92
2/22/2022,Caravan,Standard,Caravan,2009,White,Canterbury,655000,14.72
2/22/2022,Mitsubishi,Standard,Utility,2001,Grey,Auckland,1695200,343.09
2/22/2022,Kawasaki,Standard,Roadbike,2011,Green,Auckland,1695200,343.09
2/22/2022,Honda,Standard,Stationwagon,1996,Blue,Manawatū-Whanganui,258200,11.62
2/22/2022,BMW,Luxury,Saloon,2005,White,Auckland,1695200,343.09
2/22/2022,Ford,Standard,Utility,2004,White,Auckland,1695200,343.09
2/22/2022,KTM,Standard,Roadbike,2021,Orange,Auckland,1695200,343.09
2/22/2022,PGO,Standard,Moped,2021,Orange,Wellington,543500,67.52
2/22/2022,Nissan,Standard,Saloon,2004,Silver,Northland,201500,16.11
2/22/2022,Toyota,Standard,Hatchback,2006,Red,Canterbury,655000,14.72
2/22/2022,Volkswagen,Standard,Hatchback,2007,Black,Northland,201500,16.11
2/22/2022,Mazda,Standard,Stationwagon,2002,White,Bay of Plenty,347700,28.8
2/22/2022,Suzuki,Standard,Hatchback,2004,Silver,Waikato,513800,21.5
2/22/2022,Nissan,Standard,Stationwagon,1996,Blue,Waikato,513800,21.5
2/22/2022,Honda,Standard,Saloon,2005,Silver,Auckland,1695200,343.09
2/22/2022,Nissan,Standard,Utility,2012,Silver,Canterbury,655000,14.72
2/22/2022,Mitsubishi,Standard,Flat Deck Truck,2008,White,Auckland,1695200,343.09
2/22/2022,Mazda,Standard,Saloon,2004,Red,Canterbury,655000,14.72
2/22/2022,Toyota,Standard,Saloon,2006,White,Taranaki,127300,17.55
2/22/2022,Subaru,Standard,Stationwagon,2011,Grey,Auckland,1695200,343.09
